Date,Product_ID,Product_Category,Sales_Quantity,Price_per_Unit,Revenue,Product_Name,Month
2024-06-20,P014,Furniture,2,380.55,761.1,Chair,6
2024-06-21,P016,Toys,3,334.37,1003.11,Action Figure,6
2024-06-22,P032,Groceries,17,152.08,2585.36,Milk,6
2024-06-23,P023,Furniture,9,62.9,566.1,Wardrobe,6
2024-06-24,P004,Electronics,4,416.45,1665.8,Laptop,6
2024-06-25,P044,Groceries,2,338.75,677.5,Eggs,6
2024-06-26,P042,Clothing,9,8.38,75.42,Dress,6
2024-06-27,P031,Clothing,14,315.8,4421.2,Jacket,6
2024-06-28,P014,Furniture,11,406.1,4467.1,Chair,6
2024-06-29,P039,Groceries,2,297.43,594.86,Bread,6
2024-06-30,P016,Toys,2,215.23,430.46,Lego Set,6
2024-07-01,P044,Groceries,5,294.04,1470.2,Eggs,7
2024-07-02,P047,Furniture,7,311.76,2182.32,Sofa,7
2024-07-03,P045,Toys,4,321.82,1287.28,Doll,7
2024-07-04,P039,Toys,15,483.69,6771.66,Remote Car,7
2024-07-05,P002,Clothing,2,93.43,186.86,Sweater,7
2024-07-06,P044,Groceries,13,313.43,3761.16,Eggs,7
2024-07-07,P016,Toys,11,98.06,980.6,Lego Set,7
2024-07-08,P023,Furniture,1,108.93,108.93,Wardrobe,7
2024-07-09,P002,Clothing,20,336.28,6389.32,Jeans,7
2024-07-10,P037,Toys,17,458.4,7334.4,Puzzle,7
2024-07-11,P032,Groceries,16,83.73,1255.95,Milk,7
2024-07-12,P031,Clothing,15,481.42,6739.88,Jacket,7
2024-07-13,P013,Groceries,9,163.09,1467.81,Rice,7
2024-07-14,P013,Groceries,16,198.7,2980.5,Rice,7
2024-07-15,P039,Groceries,7,81.07,567.49,Bread,7
2024-07-16,P048,Clothing,4,309.84,1239.36,T-Shirt,7
2024-07-17,P037,Toys,19,300.23,5404.14,Puzzle,7
2024-07-18,P012,Electronics,8,223.92,1791.36,Smartphone,7
2024-07-19,P016,Toys,13,240.67,2888.04,Action Figure,7
2024-07-20,P031,Clothing,16,313.37,4700.55,Jacket,7
2024-07-21,P017,Electronics,16,293.83,4407.45,Smartwatch,7
2024-07-22,P017,Electronics,18,190.26,3234.42,Smartwatch,7
2024-07-23,P017,Electronics,2,442.64,885.28,Smartwatch,7
2024-07-24,P047,Furniture,13,335.49,4025.88,Sofa,7
2024-07-25,P042,Clothing,3,106.68,320.04,Dress,7
2024-07-26,P047,Furniture,7,163.35,1143.45,Sofa,7
2024-07-27,P038,Electronics,6,395.0,2370.0,Headphones,7
2024-07-28,P023,Furniture,15,56.74,794.36,Wardrobe,7
2024-07-29,P047,Furniture,5,376.36,1881.8,Sofa,7
2024-07-30,P002,Clothing,4,182.63,730.52,Sweater,7
2024-07-31,P039,Groceries,16,278.09,4171.349999999999,Bread,7
2024-08-01,P014,Furniture,7,143.88,1007.16,Chair,8
2024-08-02,P023,Furniture,3,493.3,1479.9,Wardrobe,8
2024-08-03,P011,Electronics,14,453.39,5894.07,Tablet,8
2024-08-04,P012,Electronics,11,464.58,4645.8,Smartphone,8
2024-08-05,P038,Electronics,2,96.46,192.92,Headphones,8
2024-08-06,P016,Toys,13,421.64,5059.68,Lego Set,8
2024-08-07,P023,Furniture,13,270.02,3240.24,Wardrobe,8
2024-08-08,P004,Electronics,20,355.39,6752.41,Laptop,8
2024-08-09,P031,Clothing,20,112.66,2140.54,Jacket,8
2024-08-10,P016,Toys,3,357.43,1072.29,Lego Set,8
2024-08-11,P044,Groceries,6,457.56,2745.36,Eggs,8
2024-08-12,P014,Furniture,2,137.4,274.8,Chair,8
2024-08-13,P018,Furniture,14,120.51,1566.63,Bed,8
2024-08-14,P042,Clothing,9,56.69,510.21,Dress,8
2024-08-15,P032,Groceries,14,137.07,1781.91,Milk,8
2024-08-16,P039,Groceries,15,270.22,3783.08,Bread,8
2024-08-17,P016,Toys,20,417.19,7926.61,Lego Set,8
2024-08-18,P047,Furniture,12,143.01,1573.11,Sofa,8
2024-08-19,P012,Electronics,15,312.47,4374.58,Smartphone,8
2024-08-20,P031,Clothing,17,242.4,3878.4,Jacket,8
2024-08-21,P002,Clothing,11,147.85,1478.5,Sweater,8
2024-08-22,P002,Clothing,17,257.63,4122.08,Jeans,8
2024-08-23,P031,Clothing,2,88.14,176.28,Jacket,8
2024-08-24,P038,Electronics,17,321.59,5145.44,Headphones,8
2024-08-25,P012,Electronics,15,62.25,871.5,Smartphone,8
2024-08-26,P037,Toys,19,366.84,6603.12,Puzzle,8
2024-08-27,P013,Furniture,6,92.97,557.8199999999999,Table,8
2024-08-28,P004,Electronics,7,499.09,3493.63,Laptop,8
2024-08-29,P016,Toys,14,412.72,5365.360000000001,Action Figure,8
2024-08-30,P023,Groceries,2,175.2,350.4,Vegetables,8
2024-08-31,P013,Furniture,16,215.97,3239.55,Table,8
2024-09-01,P012,Electronics,18,133.3,2266.1000000000004,Smartphone,9
2024-09-02,P023,Groceries,14,384.72,5001.360000000001,Vegetables,9
2024-09-03,P016,Toys,7,193.46,1354.22,Action Figure,9
2024-09-04,P011,Electronics,1,378.82,378.82,Tablet,9
2024-09-05,P017,Electronics,3,14.11,42.33,Smartwatch,9
2024-09-06,P032,Groceries,19,72.13,1298.34,Milk,9
2024-09-07,P004,Electronics,7,185.66,1299.62,Laptop,9
2024-09-08,P031,Clothing,18,58.91,1001.47,Jacket,9
2024-09-09,P017,Electronics,13,302.56,3630.72,Smartwatch,9
2024-09-10,P014,Furniture,17,30.16,482.56,Chair,9
2024-09-11,P013,Groceries,11,430.58,4305.8,Rice,9
2024-09-12,P014,Furniture,17,381.85,6109.6,Chair,9
2024-09-13,P039,Toys,19,112.05,2016.9,Remote Car,9
2024-09-14,P023,Furniture,16,244.48,3667.2,Wardrobe,9
2024-09-15,P002,Clothing,12,228.65,2515.15,Sweater,9
2024-09-16,P031,Clothing,19,363.81,6548.58,Jacket,9
2024-09-17,P023,Furniture,6,203.75,1222.5,Wardrobe,9
2024-09-18,P045,Toys,1,21.3,21.3,Doll,9
2024-09-19,P012,Electronics,7,140.5,983.5,Smartphone,9
2024-09-20,P002,Clothing,13,235.77,2829.24,Sweater,9
2024-09-21,P013,Furniture,4,487.37,1949.48,Table,9
2024-09-22,P014,Furniture,11,441.17,4411.7,Chair,9
2024-09-23,P013,Furniture,2,94.8,189.6,Table,9
2024-09-24,P011,Electronics,9,363.02,3267.18,Tablet,9
2024-09-25,P039,Groceries,11,468.73,4687.3,Bread,9
2024-09-26,P045,Toys,12,9.35,102.85,Doll,9
2024-09-27,P039,Groceries,15,361.87,5066.18,Bread,9
2024-09-28,P037,Toys,3,232.37,697.11,Puzzle,9
2024-09-29,P039,Toys,1,341.72,341.72,Remote Car,9
2024-09-30,P047,Furniture,7,304.77,2133.39,Sofa,9
2024-10-01,P031,Clothing,4,492.41,1969.64,Jacket,10
2024-10-02,P014,Furniture,8,147.96,1035.72,Chair,10
2024-10-03,P038,Electronics,18,394.14,6306.24,Headphones,10
2024-10-04,P045,Toys,11,121.15,1211.5,Doll,10
2024-10-05,P002,Clothing,17,220.63,3309.45,Sweater,10
2024-10-06,P037,Toys,18,487.81,7804.96,Puzzle,10
2024-10-07,P045,Toys,6,384.24,2305.44,Doll,10
2024-10-08,P014,Furniture,4,161.33,645.32,Chair,10
2024-10-09,P042,Clothing,4,311.59,1246.36,Dress,10
2024-10-10,P031,Clothing,4,29.6,118.4,Jacket,10
2024-10-11,P039,Toys,19,136.87,2326.79,Remote Car,10
2024-10-12,P042,Clothing,14,360.6,4687.8,Dress,10
2024-10-13,P002,Clothing,2,287.2,574.4,Jeans,10
2024-10-14,P013,Furniture,6,237.49,1424.94,Table,10
2024-10-15,P023,Groceries,1,346.98,346.98,Vegetables,10
2024-10-16,P038,Electronics,9,202.24,1617.92,Headphones,10
2024-10-17,P013,Groceries,20,17.95,323.1,Rice,10
2024-10-18,P031,Clothing,4,223.31,893.24,Jacket,10
2024-10-19,P039,Toys,5,451.55,2257.75,Remote Car,10
2024-10-20,P017,Electronics,5,429.02,2145.1,Smartwatch,10
2024-10-21,P012,Electronics,17,207.45,3111.75,Smartphone,10
2024-10-22,P039,Toys,11,16.0,160.0,Remote Car,10
2024-10-23,P017,Electronics,9,319.97,2559.76,Smartwatch,10
2024-10-24,P016,Toys,8,371.89,2603.23,Lego Set,10
2024-10-25,P017,Electronics,13,150.65,1807.8,Smartwatch,10
2024-10-26,P023,Groceries,12,240.95,2650.45,Vegetables,10
2024-10-27,P012,Electronics,14,495.97,6447.610000000001,Smartphone,10
2024-10-28,P018,Furniture,17,290.29,4354.35,Bed,10
2024-10-29,P045,Toys,19,178.78,3039.26,Doll,10
2024-10-30,P012,Electronics,20,315.61,5680.9800000000005,Smartphone,10
2024-10-31,P037,Toys,9,94.11,752.88,Puzzle,10
2024-11-01,P013,Furniture,7,103.63,621.78,Table,11
2024-11-02,P012,Electronics,13,462.84,5091.24,Smartphone,11
2024-11-03,P017,Electronics,10,123.4,1110.6,Smartwatch,11
2024-11-04,P023,Furniture,6,158.84,794.2,Wardrobe,11
2024-11-05,P047,Furniture,8,274.17,1919.19,Sofa,11
2024-11-06,P047,Furniture,18,450.35,6755.25,Sofa,11
2024-11-07,P045,Toys,4,391.82,1567.28,Doll,11
2024-11-08,P018,Furniture,22,26.67,506.73,Bed,11
2024-11-09,P039,Toys,15,348.05,4524.650000000001,Remote Car,11
2024-11-10,P044,Groceries,1,254.51,254.51,Eggs,11
2024-11-11,P012,Electronics,1,240.4,240.4,Smartphone,11
2024-11-12,P011,Electronics,16,347.32,4862.48,Tablet,11
2024-11-13,P031,Clothing,10,102.13,919.17,Jacket,11
2024-11-14,P044,Groceries,14,490.84,5890.08,Eggs,11
2024-11-15,P047,Furniture,21,324.43,5839.74,Sofa,11
2024-11-16,P014,Furniture,10,186.0,1674.0,Chair,11
2024-11-17,P044,Groceries,9,302.1,2416.8,Eggs,11
2024-11-18,P014,Furniture,16,112.15,1570.1,Chair,11
2024-11-19,P002,Clothing,10,318.75,2868.75,Sweater,11
2024-11-20,P039,Toys,2,18.97,37.94,Remote Car,11
2024-11-21,P038,Electronics,1,173.89,173.89,Headphones,11
2024-11-22,P013,Groceries,15,375.02,4875.26,Rice,11
2024-11-23,P012,Electronics,12,404.95,4049.5,Smartphone,11
2024-11-24,P016,Toys,9,130.2,1041.6,Action Figure,11
2024-11-25,P013,Groceries,8,272.01,1904.07,Rice,11
2024-11-26,P016,Toys,14,266.6,3199.2000000000003,Action Figure,11
2024-11-27,P047,Furniture,20,213.62,3631.54,Sofa,11
2024-11-28,P013,Furniture,14,118.07,1416.84,Table,11
2024-11-29,P018,Furniture,19,353.1,5649.6,Bed,11
2024-11-30,P016,Toys,12,129.92,1299.1999999999998,Lego Set,11
2024-12-01,P037,Toys,15,455.96,5471.52,Puzzle,12
2024-12-02,P039,Toys,14,266.61,2932.71,Remote Car,12
2024-12-03,P017,Electronics,18,435.89,6102.46,Smartwatch,12
2024-12-04,P045,Toys,16,148.92,1935.96,Doll,12
2024-12-05,P013,Furniture,2,404.5,809.0,Table,12
2024-12-06,P002,Clothing,9,61.26,428.82,Jeans,12
2024-12-07,P037,Toys,1,384.58,384.58,Puzzle,12
2024-12-08,P002,Clothing,3,196.54,589.62,Sweater,12
2024-12-09,P013,Furniture,15,237.65,2851.8,Table,12
2024-12-10,P016,Toys,6,87.57,437.85,Action Figure,12
2024-12-11,P038,Electronics,15,14.22,170.64,Headphones,12
2024-12-12,P038,Electronics,3,334.77,1004.31,Headphones,12
2024-12-13,P002,Clothing,6,295.92,1479.6,Sweater,12
2024-12-14,P012,Electronics,1,313.1,313.1,Smartphone,12
2024-12-15,P011,Electronics,20,131.23,2099.68,Tablet,12
2024-12-16,P012,Electronics,11,123.44,1110.96,Smartphone,12
2024-12-17,P047,Furniture,13,416.0,4160.0,Sofa,12
2024-12-18,P011,Electronics,13,381.82,3818.2,Tablet,12
2024-12-19,P013,Groceries,16,171.71,2232.23,Rice,12
2024-12-20,P016,Toys,20,320.71,5131.36,Action Figure,12
2024-12-21,P011,Electronics,5,414.93,1659.72,Tablet,12
2024-12-22,P004,Electronics,18,444.97,6229.58,Laptop,12
2024-12-23,P017,Electronics,22,7.87,133.79,Smartwatch,12
2024-12-24,P044,Groceries,6,407.66,2038.3,Eggs,12
2024-12-25,P038,Electronics,16,178.44,2319.72,Headphones,12
2024-12-26,P011,Electronics,3,360.6,1081.8000000000002,Tablet,12
2024-12-27,P037,Toys,6,188.84,944.2,Puzzle,12
2024-12-28,P032,Groceries,20,305.09,4881.44,Milk,12
2024-12-29,P044,Groceries,24,325.16,6178.040000000001,Eggs,12
2024-12-30,P038,Electronics,24,205.47,3903.93,Headphones,12
2024-12-31,P044,Groceries,22,258.83,4400.11,Eggs,12
2024-01-01,P048,Clothing,16,364.53,6561.539999999999,T-Shirt,1
2024-01-02,P044,Groceries,16,240.77,4333.860000000001,Eggs,1
2024-01-03,P023,Groceries,7,11.92,95.36,Vegetables,1
2024-01-04,P013,Groceries,16,11.39,205.02,Rice,1
2024-01-05,P023,Furniture,8,332.35,2991.15,Wardrobe,1
2024-01-06,P018,Furniture,17,424.38,8063.22,Bed,1
2024-01-07,P023,Furniture,9,393.71,3937.1,Wardrobe,1
2024-01-08,P039,Groceries,1,158.65,317.3,Bread,1
2024-01-09,P031,Clothing,15,238.21,4049.57,Jacket,1
2024-01-10,P044,Groceries,11,120.91,1571.83,Eggs,1
2024-01-11,P012,Electronics,9,494.63,5440.93,Smartphone,1
2024-01-12,P002,Clothing,14,133.95,2143.2,Jeans,1
2024-01-13,P047,Furniture,6,211.05,1477.35,Sofa,1
2024-01-14,P045,Toys,2,342.16,1026.48,Doll,1
2024-01-15,P048,Clothing,14,438.63,7018.08,T-Shirt,1
2024-01-16,P018,Furniture,17,30.48,579.12,Bed,1
2024-01-17,P002,Clothing,14,154.0,2464.0,Jeans,1
2024-01-18,P002,Clothing,1,286.65,573.3,Sweater,1
2024-01-19,P013,Groceries,12,311.06,4354.84,Rice,1
2024-01-20,P038,Electronics,9,39.66,396.6,Headphones,1
2024-01-21,P016,Toys,17,333.72,6340.68,Lego Set,1
2024-01-22,P013,Furniture,9,266.39,2930.29,Table,1
2024-01-23,P042,Clothing,16,414.68,7464.24,Dress,1
2024-01-24,P016,Toys,9,114.98,1264.78,Action Figure,1
2024-01-25,P002,Clothing,8,101.54,913.86,Sweater,1
2024-01-26,P017,Electronics,17,397.7,7556.3,Smartwatch,1
2024-01-27,P045,Toys,9,353.42,3534.2000000000003,Doll,1
2024-01-28,P014,Furniture,2,396.88,1190.64,Chair,1
2024-01-29,P002,Clothing,2,392.06,1176.18,Jeans,1
2024-01-30,P038,Electronics,7,56.48,451.84,Headphones,1
2024-01-31,P037,Toys,5,142.9,857.4000000000001,Puzzle,1
2024-02-01,P042,Clothing,0,133.74,133.74,Dress,2
2024-02-02,P002,Clothing,5,467.62,2805.7200000000003,Jeans,2
2024-02-03,P047,Furniture,1,246.3,492.6,Sofa,2
2024-02-04,P004,Electronics,17,59.97,1139.43,Laptop,2
2024-02-05,P044,Groceries,6,148.34,1038.38,Eggs,2
2024-02-06,P042,Clothing,9,436.59,4802.49,Dress,2
2024-02-07,P039,Toys,9,424.3,4667.3,Remote Car,2
2024-02-08,P018,Furniture,3,450.67,1802.68,Bed,2
2024-02-09,P014,Furniture,14,197.32,3157.12,Chair,2
2024-02-10,P031,Clothing,4,322.46,1612.3,Jacket,2
2024-02-11,P048,Clothing,6,142.7,998.9,T-Shirt,2
2024-02-12,P042,Clothing,14,94.51,1512.16,Dress,2
2024-02-13,P039,Groceries,13,15.84,237.6,Bread,2
2024-02-14,P002,Clothing,4,115.6,578.0,Jeans,2
2024-02-15,P004,Electronics,0,304.17,304.17,Laptop,2
2024-02-16,P045,Toys,8,452.58,4073.22,Doll,2
2024-02-17,P002,Clothing,4,71.04,355.20000000000005,Jeans,2
2024-02-18,P039,Groceries,5,459.42,2756.52,Bread,2
2024-02-19,P016,Toys,2,175.97,527.91,Action Figure,2
2024-02-20,P018,Furniture,5,216.28,1297.68,Bed,2
2024-02-21,P002,Clothing,7,185.66,1485.28,Jeans,2
2024-02-22,P045,Toys,5,207.26,1243.56,Doll,2
2024-02-23,P018,Furniture,14,133.3,2132.8,Bed,2
2024-02-24,P039,Groceries,14,350.81,5612.96,Bread,2
2024-02-25,P012,Electronics,2,380.3,1140.9,Smartphone,2
2024-02-26,P031,Clothing,15,412.44,7011.48,Jacket,2
2024-02-27,P012,Electronics,5,173.94,1043.64,Smartphone,2
2024-02-28,P044,Groceries,5,383.49,2300.94,Eggs,2
2024-02-29,P016,Toys,17,320.65,6092.349999999999,Lego Set,2
2024-03-01,P016,Toys,15,479.17,7187.55,Action Figure,3
2024-03-02,P032,Groceries,19,215.27,4090.13,Milk,3
2024-03-03,P032,Groceries,2,496.19,992.38,Milk,3
2024-03-04,P031,Clothing,8,371.5,2972.0,Jacket,3
2024-03-05,P014,Furniture,7,389.26,2724.82,Chair,3
2024-03-06,P011,Electronics,8,17.72,141.76,Tablet,3
2024-03-07,P004,Electronics,13,251.21,3265.73,Laptop,3
2024-03-08,P039,Toys,15,266.53,3997.95,Remote Car,3
2024-03-09,P037,Toys,12,25.1,301.20000000000005,Puzzle,3
2024-03-10,P042,Clothing,15,159.5,2392.5,Dress,3
2024-03-11,P044,Groceries,14,478.04,6692.56,Eggs,3
2024-03-12,P004,Electronics,7,215.93,1511.51,Laptop,3
2024-03-13,P048,Clothing,17,97.42,1656.14,T-Shirt,3
2024-03-14,P037,Toys,5,259.1,1295.5,Puzzle,3
2024-03-15,P045,Toys,10,21.71,217.1,Doll,3
2024-03-16,P011,Electronics,19,260.41,4947.790000000001,Tablet,3
2024-03-17,P045,Toys,18,299.16,5384.88,Doll,3
2024-03-18,P016,Toys,10,182.06,1820.6,Action Figure,3
2024-03-19,P013,Furniture,2,382.48,764.96,Table,3
2024-03-20,P023,Groceries,6,72.18,433.08,Vegetables,3
2024-03-21,P016,Toys,3,439.7,1319.1,Lego Set,3
2024-03-22,P013,Furniture,19,477.95,9081.05,Table,3
2024-03-23,P002,Clothing,5,5.61,28.05,Jeans,3
2024-03-24,P016,Toys,7,422.15,2955.05,Lego Set,3
2024-03-25,P048,Clothing,7,255.52,1788.64,T-Shirt,3
2024-03-26,P037,Toys,10,233.4,2334.0,Puzzle,3
2024-03-27,P011,Electronics,1,123.15,123.15,Tablet,3
2024-03-28,P013,Furniture,11,226.43,2490.73,Table,3
2024-03-29,P014,Furniture,7,475.46,3328.22,Chair,3
2024-03-30,P038,Electronics,6,109.34,656.04,Headphones,3
2024-03-31,P023,Groceries,6,93.63,561.78,Vegetables,3
2024-04-01,P018,Furniture,13,124.74,1621.62,Bed,4
2024-04-02,P002,Clothing,16,278.16,4450.56,Sweater,4
2024-04-03,P014,Furniture,13,465.5,6051.5,Chair,4
2024-04-04,P013,Groceries,2,289.07,578.14,Rice,4
2024-04-05,P031,Clothing,19,125.52,2384.88,Jacket,4
2024-04-06,P002,Clothing,19,223.02,4237.38,Sweater,4
2024-04-07,P004,Electronics,19,198.25,3766.75,Laptop,4
2024-04-08,P016,Toys,18,28.05,504.9,Action Figure,4
2024-04-09,P011,Electronics,6,257.77,1546.62,Tablet,4
2024-04-10,P016,Toys,2,67.37,134.74,Action Figure,4
2024-04-11,P017,Electronics,19,421.91,8016.290000000001,Smartwatch,4
2024-04-12,P037,Toys,6,276.74,1660.44,Puzzle,4
2024-04-13,P047,Furniture,15,423.08,6346.2,Sofa,4
2024-04-14,P031,Clothing,6,478.24,2869.44,Jacket,4
2024-04-15,P016,Toys,3,471.88,1415.64,Action Figure,4
2024-04-16,P023,Furniture,11,54.71,601.8100000000001,Wardrobe,4
2024-04-17,P013,Groceries,8,472.68,3781.44,Rice,4
2024-04-18,P011,Electronics,18,398.89,7180.02,Tablet,4
2024-04-19,P044,Groceries,17,389.94,6628.98,Eggs,4
2024-04-20,P018,Furniture,19,49.61,942.59,Bed,4
2024-04-21,P032,Groceries,19,93.86,1783.34,Milk,4
2024-04-22,P044,Groceries,17,487.71,8291.07,Eggs,4
2024-04-23,P014,Furniture,4,110.62,442.48,Chair,4
2024-04-24,P002,Clothing,7,88.68,620.76,Sweater,4
2024-04-25,P039,Toys,5,184.36,921.8,Remote Car,4
2024-04-26,P017,Electronics,16,457.11,7313.76,Smartwatch,4
2024-04-27,P045,Toys,6,240.72,1444.32,Doll,4
2024-04-28,P038,Electronics,14,460.69,6449.66,Headphones,4
2024-04-29,P045,Toys,2,170.5,341.0,Doll,4
2024-04-30,P013,Groceries,18,117.13,2108.34,Rice,4
2024-05-01,P048,Clothing,18,250.13,4502.34,T-Shirt,5
2024-05-02,P023,Groceries,13,309.66,4025.58,Vegetables,5
2024-05-03,P002,Clothing,18,198.79,3578.22,Jeans,5
2024-05-04,P018,Furniture,17,176.29,2996.93,Bed,5
2024-05-05,P012,Electronics,13,112.94,1468.22,Smartphone,5
2024-05-06,P004,Electronics,12,141.13,1693.56,Laptop,5
2024-05-07,P014,Furniture,3,338.19,1014.57,Chair,5
2024-05-08,P039,Toys,7,188.09,1316.63,Remote Car,5
2024-05-09,P013,Furniture,1,44.48,44.48,Table,5
2024-05-10,P018,Furniture,5,73.39,366.95,Bed,5
2024-05-11,P002,Clothing,1,189.33,189.33,Jeans,5
2024-05-12,P023,Furniture,4,462.63,1850.52,Wardrobe,5
2024-05-13,P012,Electronics,1,192.62,192.62,Smartphone,5
2024-05-14,P039,Groceries,13,35.02,455.2600000000001,Bread,5
2024-05-15,P048,Clothing,14,211.91,2966.74,T-Shirt,5
2024-05-16,P042,Clothing,15,336.06,5040.9,Dress,5
2024-05-17,P039,Toys,17,298.83,5080.11,Remote Car,5
2024-05-18,P032,Groceries,12,143.01,1716.12,Milk,5
2024-05-19,P031,Clothing,7,345.6,2419.2000000000003,Jacket,5
2024-05-20,P047,Furniture,19,317.16,6026.040000000001,Sofa,5
2024-05-21,P048,Clothing,3,90.23,270.69,T-Shirt,5
2024-05-22,P002,Clothing,18,85.26,1534.68,Sweater,5
2024-05-23,P002,Clothing,4,275.86,1103.44,Sweater,5
2024-05-24,P016,Toys,3,331.42,994.26,Action Figure,5
2024-05-25,P048,Clothing,12,481.15,5773.799999999999,T-Shirt,5
2024-05-26,P048,Clothing,12,213.86,2566.32,T-Shirt,5
2024-05-27,P039,Toys,17,383.64,6521.88,Remote Car,5
2024-05-28,P044,Groceries,6,62.68,376.08,Eggs,5
2024-05-29,P038,Electronics,15,445.36,6680.400000000001,Headphones,5
2024-05-30,P045,Toys,2,318.39,636.78,Doll,5
2024-05-31,P039,Toys,8,316.37,2530.96,Remote Car,5
2024-06-01,P042,Clothing,14,75.51,1057.14,Dress,6
2024-06-02,P048,Clothing,5,24.59,122.95,T-Shirt,6
2024-06-03,P011,Electronics,3,352.22,1056.66,Tablet,6
2024-06-04,P042,Clothing,10,62.94,629.4,Dress,6
2024-06-05,P013,Furniture,7,67.85,474.94999999999993,Table,6
2024-06-06,P002,Clothing,11,97.81,1075.91,Jeans,6
2024-06-07,P002,Clothing,15,53.38,800.7,Jeans,6
2024-06-08,P047,Furniture,2,314.57,629.14,Sofa,6
2024-06-09,P017,Electronics,5,213.89,1069.4499999999998,Smartwatch,6
2024-06-10,P018,Furniture,11,136.72,1503.92,Bed,6
2024-06-11,P016,Toys,8,223.17,1785.36,Action Figure,6
2024-06-12,P047,Furniture,13,422.85,5497.05,Sofa,6
2024-06-13,P039,Groceries,11,463.9,5102.9,Bread,6
2024-06-14,P037,Toys,17,246.3,4187.1,Puzzle,6
2024-06-15,P031,Clothing,15,285.54,4283.1,Jacket,6
2024-06-16,P037,Toys,1,132.31,132.31,Puzzle,6
2024-06-17,P012,Electronics,19,259.23,4925.370000000001,Smartphone,6
2024-06-18,P017,Electronics,16,375.32,6005.12,Smartwatch,6
2024-06-19,P023,Furniture,19,248.61,4723.59,Wardrobe,6
2024-06-20,P037,Toys,13,154.53,2008.89,Puzzle,6
2024-06-21,P002,Clothing,4,293.11,1172.44,Sweater,6
2024-06-22,P004,Electronics,11,473.59,5209.49,Laptop,6
2024-06-23,P002,Clothing,18,444.55,8001.900000000001,Sweater,6
2024-06-24,P013,Groceries,18,385.77,6943.86,Rice,6
2024-06-25,P017,Electronics,10,141.72,1417.2,Smartwatch,6
2024-06-26,P018,Furniture,17,124.57,2117.69,Bed,6
2024-06-27,P032,Groceries,13,420.08,5461.04,Milk,6
2024-06-28,P016,Toys,14,94.75,1326.5,Action Figure,6
2024-06-29,P002,Clothing,7,304.78,2133.46,Sweater,6
2024-06-30,P011,Electronics,10,222.27,2222.7000000000003,Tablet,6
2024-07-01,P023,Groceries,3,236.65,709.95,Vegetables,7
2024-07-02,P013,Groceries,2,230.0,460.0,Rice,7
2024-07-03,P011,Electronics,20,450.48,8559.12,Tablet,7
2024-07-04,P045,Toys,7,48.11,336.77,Doll,7
2024-07-05,P039,Toys,5,392.54,1962.7,Remote Car,7
2024-07-06,P023,Furniture,3,418.33,1254.99,Wardrobe,7
2024-07-07,P039,Toys,2,471.72,943.44,Remote Car,7
2024-07-08,P023,Furniture,6,229.04,1374.24,Wardrobe,7
2024-07-09,P039,Groceries,15,252.53,3535.42,Bread,7
2024-07-10,P012,Electronics,7,480.84,3365.88,Smartphone,7
2024-07-11,P016,Toys,2,231.93,463.86,Lego Set,7
2024-07-12,P023,Furniture,12,254.26,2796.86,Wardrobe,7
2024-07-13,P032,Groceries,3,169.47,508.41,Milk,7
2024-07-14,P039,Toys,9,20.66,185.94,Remote Car,7
2024-07-15,P002,Clothing,8,219.36,1754.88,Sweater,7
2024-07-16,P023,Groceries,12,329.27,3621.97,Vegetables,7
2024-07-17,P016,Toys,19,346.52,6237.36,Action Figure,7
2024-07-18,P013,Groceries,1,8.22,8.22,Rice,7
2024-07-19,P012,Electronics,16,401.52,6022.799999999999,Smartphone,7
2024-07-20,P012,Electronics,4,248.75,995.0,Smartphone,7
2024-07-21,P004,Electronics,4,262.77,1051.08,Laptop,7
2024-07-22,P002,Clothing,11,481.06,4810.6,Jeans,7
2024-07-23,P038,Electronics,12,145.81,1603.91,Headphones,7
2024-07-24,P002,Clothing,19,382.02,6876.36,Sweater,7
2024-07-25,P017,Electronics,16,289.51,4342.65,Smartwatch,7
2024-07-26,P032,Groceries,3,351.9,1055.6999999999998,Milk,7
2024-07-27,P016,Toys,7,211.82,1482.74,Action Figure,7
2024-07-28,P037,Toys,7,143.21,1002.47,Puzzle,7
2024-07-29,P012,Electronics,18,275.33,4680.61,Smartphone,7
2024-07-30,P037,Toys,17,190.6,3049.6,Puzzle,7
2024-07-31,P017,Electronics,17,115.34,1845.44,Smartwatch,7
2024-08-01,P038,Electronics,8,420.42,3363.36,Headphones,8
2024-08-02,P018,Furniture,3,240.54,721.62,Bed,8
2024-08-03,P023,Furniture,16,424.42,6366.3,Wardrobe,8
2024-08-04,P047,Furniture,1,239.65,239.65,Sofa,8
2024-08-05,P048,Clothing,11,280.61,2806.1000000000004,T-Shirt,8
2024-08-06,P023,Furniture,2,497.66,995.32,Wardrobe,8
2024-08-07,P011,Electronics,7,475.99,3331.9300000000003,Tablet,8
2024-08-08,P013,Groceries,15,139.49,1952.86,Rice,8
2024-08-09,P047,Furniture,17,434.98,6959.68,Sofa,8
2024-08-10,P018,Furniture,16,198.25,2973.75,Bed,8
2024-08-11,P044,Groceries,7,40.27,281.89000000000004,Eggs,8
2024-08-12,P017,Electronics,14,290.01,3770.13,Smartwatch,8
2024-08-13,P031,Clothing,11,488.64,4886.4,Jacket,8
2024-08-14,P014,Furniture,9,487.29,4385.610000000001,Chair,8
